current_state,previous_state,estimate,year,current_region,previous_division
MN,MA,819,2018,Midwest,New England
MN,MA,2442,2019,Midwest,New England
MO,MA,1395,2010,Midwest,New England
MO,MA,463,2011,Midwest,New England
MO,MA,810,2012,Midwest,New England
MO,MA,1364,2013,Midwest,New England
MO,MA,1140,2014,Midwest,New England
MO,MA,1719,2015,Midwest,New England
MO,MA,688,2016,Midwest,New England
MO,MA,2025,2017,Midwest,New England
MO,MA,497,2018,Midwest,New England
MO,MA,464,2019,Midwest,New England
ND,MA,52,2010,Midwest,New England
ND,MA,369,2011,Midwest,New England
ND,MA,187,2012,Midwest,New England
ND,MA,50,2013,Midwest,New England
ND,MA,53,2014,Midwest,New England
ND,MA,103,2015,Midwest,New England
ND,MA,62,2016,Midwest,New England
ND,MA,135,2017,Midwest,New England
ND,MA,0,2018,Midwest,New England
ND,MA,113,2019,Midwest,New England
NE,MA,100,2010,Midwest,New England
NE,MA,0,2011,Midwest,New England
NE,MA,195,2012,Midwest,New England
NE,MA,269,2013,Midwest,New England
NE,MA,857,2014,Midwest,New England
NE,MA,40,2015,Midwest,New England
NE,MA,143,2016,Midwest,New England
NE,MA,176,2017,Midwest,New England
NE,MA,512,2018,Midwest,New England
NE,MA,218,2019,Midwest,New England
SD,MA,407,2010,Midwest,New England
SD,MA,113,2011,Midwest,New England
SD,MA,61,2012,Midwest,New England
SD,MA,83,2013,Midwest,New England
SD,MA,186,2014,Midwest,New England
SD,MA,0,2015,Midwest,New England
SD,MA,271,2016,Midwest,New England
SD,MA,0,2017,Midwest,New England
SD,MA,0,2018,Midwest,New England
SD,MA,0,2019,Midwest,New England
IL,MA,2811,2010,Midwest,New England
IL,MA,3507,2011,Midwest,New England
IL,MA,3296,2012,Midwest,New England
IL,MA,2865,2013,Midwest,New England
IL,MA,4491,2014,Midwest,New England
IL,MA,3460,2015,Midwest,New England
IL,MA,3651,2016,Midwest,New England
IL,MA,2998,2017,Midwest,New England
IL,MA,3956,2018,Midwest,New England
IL,MA,3693,2019,Midwest,New England
IN,MA,103,2010,Midwest,New England
IN,MA,952,2011,Midwest,New England
IN,MA,837,2012,Midwest,New England
IN,MA,532,2013,Midwest,New England
IN,MA,1402,2014,Midwest,New England
IN,MA,1172,2015,Midwest,New England
IN,MA,926,2016,Midwest,New England
IN,MA,957,2017,Midwest,New England
IN,MA,1010,2018,Midwest,New England
IN,MA,469,2019,Midwest,New England
MI,MA,1206,2010,Midwest,New England
MI,MA,2861,2011,Midwest,New England
MI,MA,1720,2012,Midwest,New England
MI,MA,2349,2013,Midwest,New England
MI,MA,2248,2014,Midwest,New England
MI,MA,3158,2015,Midwest,New England
MI,MA,2604,2016,Midwest,New England
MI,MA,1770,2017,Midwest,New England
MI,MA,3536,2018,Midwest,New England
MI,MA,2271,2019,Midwest,New England
OH,MA,3686,2010,Midwest,New England
OH,MA,2101,2011,Midwest,New England
OH,MA,2189,2012,Midwest,New England
OH,MA,3147,2013,Midwest,New England
OH,MA,1977,2014,Midwest,New England
OH,MA,3603,2015,Midwest,New England
OH,MA,2462,2016,Midwest,New England
OH,MA,3030,2017,Midwest,New England
OH,MA,3415,2018,Midwest,New England
OH,MA,2304,2019,Midwest,New England
WI,MA,992,2010,Midwest,New England
WI,MA,733,2011,Midwest,New England
WI,MA,489,2012,Midwest,New England
WI,MA,654,2013,Midwest,New England
WI,MA,691,2014,Midwest,New England
WI,MA,869,2015,Midwest,New England
WI,MA,1058,2016,Midwest,New England
WI,MA,654,2017,Midwest,New England
WI,MA,1160,2018,Midwest,New England
WI,MA,584,2019,Midwest,New England
AK,ME,574,2010,West,New England
AK,ME,0,2011,West,New England
AK,ME,66,2012,West,New England
AK,ME,44,2013,West,New England
AK,ME,131,2014,West,New England
AK,ME,17,2015,West,New England
AK,ME,147,2016,West,New England
AK,ME,225,2017,West,New England
AK,ME,16,2018,West,New England
AK,ME,77,2019,West,New England
CA,ME,1796,2010,West,New England
CA,ME,1658,2011,West,New England
CA,ME,1256,2012,West,New England
CA,ME,1104,2013,West,New England
CA,ME,761,2014,West,New England
CA,ME,1745,2015,West,New England
CA,ME,2513,2016,West,New England
CA,ME,2578,2017,West,New England
CA,ME,1294,2018,West,New England
CA,ME,2335,2019,West,New England
HI,ME,89,2010,West,New England
HI,ME,106,2011,West,New England
HI,ME,91,2012,West,New England
HI,ME,1030,2013,West,New England
HI,ME,450,2014,West,New England
HI,ME,255,2015,West,New England
HI,ME,0,2016,West,New England
HI,ME,0,2017,West,New England
HI,ME,124,2018,West,New England
HI,ME,0,2019,West,New England
OR,ME,0,2010,West,New England
OR,ME,269,2011,West,New England
OR,ME,446,2012,West,New England
OR,ME,47,2013,West,New England
OR,ME,230,2014,West,New England
OR,ME,234,2015,West,New England
OR,ME,419,2016,West,New England
OR,ME,204,2017,West,New England
OR,ME,406,2018,West,New England
OR,ME,630,2019,West,New England
WA,ME,717,2010,West,New England
WA,ME,1313,2011,West,New England
WA,ME,532,2012,West,New England
WA,ME,716,2013,West,New England
WA,ME,745,2014,West,New England
WA,ME,655,2015,West,New England
WA,ME,266,2016,West,New England
WA,ME,564,2017,West,New England
WA,ME,421,2018,West,New England
WA,ME,864,2019,West,New England
AZ,ME,241,2010,West,New England
AZ,ME,0,2011,West,New England
AZ,ME,616,2012,West,New England
AZ,ME,881,2013,West,New England
AZ,ME,762,2014,West,New England
AZ,ME,780,2015,West,New England
AZ,ME,355,2016,West,New England
AZ,ME,194,2017,West,New England
AZ,ME,353,2018,West,New England
AZ,ME,218,2019,West,New England
CO,ME,532,2010,West,New England
CO,ME,1358,2011,West,New England
CO,ME,20,2012,West,New England
CO,ME,881,2013,West,New England
CO,ME,194,2014,West,New England
CO,ME,185,2015,West,New England
CO,ME,390,2016,West,New England
CO,ME,448,2017,West,New England
CO,ME,912,2018,West,New England
CO,ME,900,2019,West,New England
ID,ME,202,2010,West,New England
ID,ME,0,2011,West,New England
ID,ME,0,2012,West,New England
ID,ME,12,2013,West,New England
ID,ME,38,2014,West,New England
ID,ME,128,2015,West,New England
ID,ME,200,2016,West,New England
ID,ME,270,2017,West,New England
ID,ME,0,2018,West,New England
ID,ME,231,2019,West,New England
MT,ME,76,2010,West,New England
MT,ME,71,2011,West,New England
MT,ME,225,2012,West,New England
MT,ME,20,2013,West,New England
MT,ME,11,2014,West,New England
MT,ME,201,2015,West,New England
MT,ME,11,2016,West,New England
MT,ME,150,2017,West,New England
MT,ME,54,2018,West,New England
MT,ME,72,2019,West,New England
NM,ME,94,2010,West,New England
NM,ME,510,2011,West,New England
NM,ME,57,2012,West,New England
NM,ME,52,2013,West,New England
NM,ME,515,2014,West,New England
NM,ME,663,2015,West,New England
NM,ME,353,2016,West,New England
NM,ME,0,2017,West,New England
NM,ME,257,2018,West,New England
NM,ME,119,2019,West,New England
NV,ME,0,2010,West,New England
NV,ME,49,2011,West,New England
NV,ME,209,2012,West,New England
NV,ME,136,2013,West,New England
NV,ME,11,2014,West,New England
NV,ME,66,2015,West,New England
NV,ME,493,2016,West,New England
NV,ME,82,2017,West,New England
NV,ME,0,2018,West,New England
NV,ME,0,2019,West,New England
UT,ME,148,2010,West,New England
UT,ME,0,2011,West,New England
UT,ME,380,2012,West,New England
UT,ME,227,2013,West,New England
UT,ME,162,2014,West,New England
UT,ME,152,2015,West,New England
UT,ME,63,2016,West,New England
UT,ME,151,2017,West,New England
UT,ME,98,2018,West,New England
UT,ME,0,2019,West,New England
WY,ME,0,2010,West,New England
WY,ME,0,2011,West,New England
WY,ME,0,2012,West,New England
WY,ME,98,2013,West,New England
WY,ME,196,2014,West,New England
WY,ME,790,2015,West,New England
WY,ME,66,2016,West,New England
WY,ME,0,2017,West,New England
WY,ME,15,2018,West,New England
WY,ME,136,2019,West,New England
AL,ME,97,2010,South,New England
AL,ME,626,2011,South,New England
AL,ME,67,2012,South,New England
AL,ME,52,2013,South,New England
AL,ME,0,2014,South,New England
AL,ME,97,2015,South,New England
AL,ME,151,2016,South,New England
AL,ME,56,2017,South,New England
AL,ME,0,2018,South,New England
AL,ME,140,2019,South,New England
KY,ME,0,2010,South,New England
KY,ME,71,2011,South,New England
KY,ME,46,2012,South,New England
KY,ME,373,2013,South,New England
KY,ME,155,2014,South,New England
KY,ME,477,2015,South,New England
KY,ME,411,2016,South,New England
KY,ME,0,2017,South,New England
KY,ME,118,2018,South,New England
KY,ME,1893,2019,South,New England
MS,ME,0,2010,South,New England
MS,ME,0,2011,South,New England
MS,ME,163,2012,South,New England
MS,ME,134,2013,South,New England
MS,ME,0,2014,South,New England
MS,ME,0,2015,South,New England
MS,ME,0,2016,South,New England
MS,ME,229,2017,South,New England
MS,ME,52,2018,South,New England
MS,ME,0,2019,South,New England
TN,ME,84,2010,South,New England
TN,ME,9,2011,South,New England
TN,ME,1040,2012,South,New England
TN,ME,247,2013,South,New England
TN,ME,207,2014,South,New England
TN,ME,943,2015,South,New England
TN,ME,2799,2016,South,New England
TN,ME,586,2017,South,New England
TN,ME,576,2018,South,New England
TN,ME,339,2019,South,New England
AR,ME,0,2010,South,New England
AR,ME,30,2011,South,New England
AR,ME,17,2012,South,New England
AR,ME,0,2013,South,New England
AR,ME,0,2014,South,New England
AR,ME,0,2015,South,New England
AR,ME,178,2016,South,New England
AR,ME,0,2017,South,New England
AR,ME,27,2018,South,New England
AR,ME,39,2019,South,New England
LA,ME,162,2010,South,New England
LA,ME,120,2011,South,New England
LA,ME,251,2012,South,New England
LA,ME,38,2013,South,New England
LA,ME,0,2014,South,New England
LA,ME,47,2015,South,New England
LA,ME,35,2016,South,New England
LA,ME,0,2017,South,New England
LA,ME,35,2018,South,New England
LA,ME,0,2019,South,New England
OK,ME,298,2010,South,New England
OK,ME,271,2011,South,New England
OK,ME,167,2012,South,New England
OK,ME,187,2013,South,New England
OK,ME,55,2014,South,New England
OK,ME,304,2015,South,New England
OK,ME,82,2016,South,New England
OK,ME,48,2017,South,New England
OK,ME,0,2018,South,New England
OK,ME,17,2019,South,New England
TX,ME,1318,2010,South,New England
TX,ME,1357,2011,South,New England
TX,ME,1293,2012,South,New England
TX,ME,1053,2013,South,New England
TX,ME,1385,2014,South,New England
TX,ME,1144,2015,South,New England
TX,ME,1544,2016,South,New England
TX,ME,648,2017,South,New England
TX,ME,815,2018,South,New England
TX,ME,1212,2019,South,New England
DC,ME,76,2010,South,New England
DC,ME,0,2011,South,New England
DC,ME,194,2012,South,New England
DC,ME,0,2013,South,New England
DC,ME,167,2014,South,New England
DC,ME,258,2015,South,New England
DC,ME,118,2016,South,New England
DC,ME,122,2017,South,New England
DC,ME,61,2018,South,New England
DC,ME,448,2019,South,New England
DE,ME,294,2010,South,New England
DE,ME,0,2011,South,New England
DE,ME,0,2012,South,New England
DE,ME,53,2013,South,New England
DE,ME,14,2014,South,New England
DE,ME,376,2015,South,New England
DE,ME,116,2016,South,New England
DE,ME,0,2017,South,New England
DE,ME,101,2018,South,New England
DE,ME,0,2019,South,New England
FL,ME,5497,2010,South,New England
FL,ME,4689,2011,South,New England
FL,ME,7348,2012,South,New England
FL,ME,2995,2013,South,New England
FL,ME,4293,2014,South,New England
FL,ME,5178,2015,South,New England
FL,ME,2859,2016,South,New England
FL,ME,2960,2017,South,New England
FL,ME,2783,2018,South,New England
FL,ME,4812,2019,South,New England
GA,ME,0,2010,South,New England
GA,ME,408,2011,South,New England
GA,ME,222,2012,South,New England
GA,ME,530,2013,South,New England
GA,ME,752,2014,South,New England
GA,ME,735,2015,South,New England
GA,ME,815,2016,South,New England
GA,ME,132,2017,South,New England
GA,ME,89,2018,South,New England
GA,ME,252,2019,South,New England
MD,ME,53,2010,South,New England
MD,ME,1526,2011,South,New England
MD,ME,332,2012,South,New England
MD,ME,479,2013,South,New England
MD,ME,332,2014,South,New England
MD,ME,109,2015,South,New England
MD,ME,281,2016,South,New England
MD,ME,197,2017,South,New England
MD,ME,990,2018,South,New England
MD,ME,213,2019,South,New England
NC,ME,2259,2010,South,New England
NC,ME,824,2011,South,New England
NC,ME,1259,2012,South,New England
NC,ME,615,2013,South,New England
NC,ME,1715,2014,South,New England
NC,ME,1904,2015,South,New England
NC,ME,1324,2016,South,New England
NC,ME,1014,2017,South,New England
NC,ME,1235,2018,South,New England
NC,ME,526,2019,South,New England
SC,ME,603,2010,South,New England
SC,ME,652,2011,South,New England
SC,ME,2077,2012,South,New England
SC,ME,1094,2013,South,New England
SC,ME,1462,2014,South,New England
SC,ME,1006,2015,South,New England
SC,ME,779,2016,South,New England
SC,ME,516,2017,South,New England
SC,ME,192,2018,South,New England
SC,ME,833,2019,South,New England
VA,ME,1494,2010,South,New England
VA,ME,2855,2011,South,New England
VA,ME,1144,2012,South,New England
VA,ME,890,2013,South,New England
VA,ME,1043,2014,South,New England
VA,ME,1548,2015,South,New England
VA,ME,1232,2016,South,New England
VA,ME,1135,2017,South,New England
VA,ME,535,2018,South,New England
VA,ME,856,2019,South,New England
WV,ME,0,2010,South,New England
WV,ME,45,2011,South,New England
WV,ME,35,2012,South,New England
WV,ME,0,2013,South,New England
WV,ME,0,2014,South,New England
WV,ME,156,2015,South,New England
WV,ME,597,2016,South,New England
WV,ME,39,2017,South,New England
WV,ME,74,2018,South,New England
WV,ME,223,2019,South,New England
CT,ME,528,2010,Northeast,New England
CT,ME,259,2011,Northeast,New England
CT,ME,1224,2012,Northeast,New England
CT,ME,366,2013,Northeast,New England
CT,ME,1898,2014,Northeast,New England
CT,ME,939,2015,Northeast,New England
CT,ME,941,2016,Northeast,New England
CT,ME,627,2017,Northeast,New England
CT,ME,1342,2018,Northeast,New England
CT,ME,743,2019,Northeast,New England
MA,ME,4666,2010,Northeast,New England
MA,ME,4006,2011,Northeast,New England
MA,ME,3907,2012,Northeast,New England
MA,ME,4929,2013,Northeast,New England
MA,ME,3944,2014,Northeast,New England
MA,ME,3417,2015,Northeast,New England
MA,ME,3360,2016,Northeast,New England
MA,ME,4099,2017,Northeast,New England
MA,ME,3188,2018,Northeast,New England
MA,ME,6122,2019,Northeast,New England
NH,ME,3242,2010,Northeast,New England
NH,ME,3080,2011,Northeast,New England
NH,ME,6118,2012,Northeast,New England
NH,ME,3078,2013,Northeast,New England
NH,ME,4155,2014,Northeast,New England
NH,ME,4956,2015,Northeast,New England
NH,ME,3353,2016,Northeast,New England
NH,ME,3950,2017,Northeast,New England
NH,ME,4016,2018,Northeast,New England
NH,ME,4524,2019,Northeast,New England
RI,ME,447,2010,Northeast,New England
RI,ME,228,2011,Northeast,New England
RI,ME,279,2012,Northeast,New England
RI,ME,418,2013,Northeast,New England
RI,ME,417,2014,Northeast,New England
RI,ME,422,2015,Northeast,New England
RI,ME,209,2016,Northeast,New England
RI,ME,436,2017,Northeast,New England
RI,ME,606,2018,Northeast,New England
RI,ME,475,2019,Northeast,New England
VT,ME,824,2010,Northeast,New England
VT,ME,322,2011,Northeast,New England
VT,ME,883,2012,Northeast,New England
VT,ME,697,2013,Northeast,New England
VT,ME,538,2014,Northeast,New England
VT,ME,999,2015,Northeast,New England
VT,ME,988,2016,Northeast,New England
VT,ME,624,2017,Northeast,New England
VT,ME,455,2018,Northeast,New England
VT,ME,565,2019,Northeast,New England
NJ,ME,95,2010,Northeast,New England
NJ,ME,624,2011,Northeast,New England
NJ,ME,430,2012,Northeast,New England
NJ,ME,469,2013,Northeast,New England
NJ,ME,133,2014,Northeast,New England
NJ,ME,306,2015,Northeast,New England
NJ,ME,483,2016,Northeast,New England
NJ,ME,254,2017,Northeast,New England
NJ,ME,101,2018,Northeast,New England
NJ,ME,916,2019,Northeast,New England
NY,ME,2270,2010,Northeast,New England
NY,ME,2915,2011,Northeast,New England
NY,ME,1345,2012,Northeast,New England
NY,ME,1477,2013,Northeast,New England
NY,ME,1350,2014,Northeast,New England
NY,ME,1138,2015,Northeast,New England
NY,ME,1596,2016,Northeast,New England
NY,ME,1611,2017,Northeast,New England
NY,ME,731,2018,Northeast,New England
NY,ME,1918,2019,Northeast,New England
PA,ME,1621,2010,Northeast,New England
PA,ME,608,2011,Northeast,New England
PA,ME,988,2012,Northeast,New England
PA,ME,951,2013,Northeast,New England
PA,ME,1280,2014,Northeast,New England
PA,ME,963,2015,Northeast,New England
PA,ME,770,2016,Northeast,New England
PA,ME,1156,2017,Northeast,New England
PA,ME,916,2018,Northeast,New England
PA,ME,1787,2019,Northeast,New England
IA,ME,0,2010,Midwest,New England
IA,ME,26,2011,Midwest,New England
IA,ME,78,2012,Midwest,New England
IA,ME,19,2013,Midwest,New England
IA,ME,0,2014,Midwest,New England
IA,ME,137,2015,Midwest,New England
IA,ME,410,2016,Midwest,New England
IA,ME,54,2017,Midwest,New England
IA,ME,101,2018,Midwest,New England
IA,ME,0,2019,Midwest,New England
KS,ME,0,2010,Midwest,New England
KS,ME,481,2011,Midwest,New England
KS,ME,211,2012,Midwest,New England
KS,ME,140,2013,Midwest,New England
KS,ME,103,2014,Midwest,New England
KS,ME,145,2015,Midwest,New England
KS,ME,0,2016,Midwest,New England
KS,ME,24,2017,Midwest,New England
KS,ME,0,2018,Midwest,New England
KS,ME,0,2019,Midwest,New England
MN,ME,172,2010,Midwest,New England
MN,ME,321,2011,Midwest,New England
MN,ME,187,2012,Midwest,New England
MN,ME,109,2013,Midwest,New England
MN,ME,136,2014,Midwest,New England
MN,ME,77,2015,Midwest,New England
MN,ME,115,2016,Midwest,New England
MN,ME,164,2017,Midwest,New England
MN,ME,249,2018,Midwest,New England
MN,ME,207,2019,Midwest,New England
MO,ME,171,2010,Midwest,New England
MO,ME,291,2011,Midwest,New England
MO,ME,996,2012,Midwest,New England
MO,ME,517,2013,Midwest,New England
MO,ME,375,2014,Midwest,New England
MO,ME,275,2015,Midwest,New England
MO,ME,221,2016,Midwest,New England
MO,ME,0,2017,Midwest,New England
MO,ME,182,2018,Midwest,New England
MO,ME,644,2019,Midwest,New England
ND,ME,0,2010,Midwest,New England
ND,ME,50,2011,Midwest,New England
ND,ME,98,2012,Midwest,New England
ND,ME,0,2013,Midwest,New England
ND,ME,0,2014,Midwest,New England
ND,ME,0,2015,Midwest,New England
ND,ME,0,2016,Midwest,New England
ND,ME,0,2017,Midwest,New England
ND,ME,0,2018,Midwest,New England
ND,ME,82,2019,Midwest,New England
NE,ME,0,2010,Midwest,New England
NE,ME,122,2011,Midwest,New England
NE,ME,68,2012,Midwest,New England
NE,ME,0,2013,Midwest,New England
NE,ME,200,2014,Midwest,New England
NE,ME,586,2015,Midwest,New England
NE,ME,22,2016,Midwest,New England
NE,ME,0,2017,Midwest,New England
